entity_id,state,last_changed
sensor.testing_machine_elapsed_time,0.526944444444444,2026-01-25T01:32:37.423Z
sensor.testing_machine_elapsed_time,0.527777777777778,2026-01-25T01:32:40.317Z
sensor.testing_machine_elapsed_time,0.533333333333333,2026-01-25T01:33:00.296Z
sensor.testing_machine_elapsed_time,0.535277777777778,2026-01-25T01:33:07.423Z
sensor.testing_machine_elapsed_time,0.538888888888889,2026-01-25T01:33:20.271Z
sensor.testing_machine_elapsed_time,0.543611111111111,2026-01-25T01:33:37.425Z
sensor.testing_machine_elapsed_time,0.544444444444444,2026-01-25T01:33:40.049Z
sensor.testing_machine_elapsed_time,0.55,2026-01-25T01:34:00.043Z
sensor.testing_machine_elapsed_time,0.551944444444444,2026-01-25T01:34:07.425Z
sensor.testing_machine_elapsed_time,0.555555555555556,2026-01-25T01:34:20.041Z
sensor.testing_machine_elapsed_time,0.560277777777778,2026-01-25T01:34:37.426Z
sensor.testing_machine_elapsed_time,0.561111111111111,2026-01-25T01:34:40.052Z
sensor.testing_machine_elapsed_time,0.568611111111111,2026-01-25T01:35:07.427Z
sensor.testing_machine_elapsed_time,0.571944444444444,2026-01-25T01:35:20.038Z
sensor.testing_machine_elapsed_time,0.576944444444444,2026-01-25T01:35:37.428Z
sensor.testing_machine_elapsed_time,0.577777777777778,2026-01-25T01:35:40.052Z
sensor.testing_machine_elapsed_time,0.583333333333333,2026-01-25T01:36:00.047Z
sensor.testing_machine_elapsed_time,0.585277777777778,2026-01-25T01:36:07.429Z
sensor.testing_machine_elapsed_time,0.588611111111111,2026-01-25T01:36:20.038Z
sensor.testing_machine_elapsed_time,0.593611111111111,2026-01-25T01:36:37.430Z
sensor.testing_machine_elapsed_time,0.594444444444444,2026-01-25T01:36:40.053Z
sensor.testing_machine_elapsed_time,0.6,2026-01-25T01:37:00.046Z
sensor.testing_machine_elapsed_time,0.601944444444444,2026-01-25T01:37:07.431Z
sensor.testing_machine_elapsed_time,0.605277777777778,2026-01-25T01:37:20.039Z
sensor.testing_machine_elapsed_time,0.610277777777778,2026-01-25T01:37:37.432Z
sensor.testing_machine_elapsed_time,0.610833333333333,2026-01-25T01:37:40.038Z
sensor.testing_machine_elapsed_time,0.616666666666667,2026-01-25T01:38:00.071Z
sensor.testing_machine_elapsed_time,0.618611111111111,2026-01-25T01:38:07.432Z
sensor.testing_machine_elapsed_time,0.621944444444444,2026-01-25T01:38:20.038Z
sensor.testing_machine_elapsed_time,0.626944444444444,2026-01-25T01:38:37.433Z
sensor.testing_machine_elapsed_time,0.6275,2026-01-25T01:38:40.038Z
sensor.testing_machine_elapsed_time,0.633333333333333,2026-01-25T01:39:00.047Z
sensor.testing_machine_elapsed_time,0.635277777777778,2026-01-25T01:39:07.434Z
sensor.testing_machine_elapsed_time,0.638888888888889,2026-01-25T01:39:20.282Z
sensor.testing_machine_elapsed_time,0.643611111111111,2026-01-25T01:39:37.435Z
sensor.testing_machine_elapsed_time,0.644444444444444,2026-01-25T01:39:40.271Z
sensor.testing_machine_elapsed_time,0.65,2026-01-25T01:40:00.362Z
sensor.testing_machine_elapsed_time,0.651944444444444,2026-01-25T01:40:07.437Z
sensor.testing_machine_elapsed_time,0.655555555555556,2026-01-25T01:40:20.279Z
sensor.testing_machine_elapsed_time,0.660277777777778,2026-01-25T01:40:37.439Z
sensor.testing_machine_elapsed_time,0.661111111111111,2026-01-25T01:40:40.285Z
sensor.testing_machine_elapsed_time,0.666666666666667,2026-01-25T01:41:00.297Z
sensor.testing_machine_elapsed_time,0.668611111111111,2026-01-25T01:41:07.439Z
sensor.testing_machine_elapsed_time,0.672222222222222,2026-01-25T01:41:20.272Z
sensor.testing_machine_elapsed_time,0.676944444444444,2026-01-25T01:41:37.441Z
sensor.testing_machine_elapsed_time,0.683333333333333,2026-01-25T01:42:00.060Z
sensor.testing_machine_elapsed_time,0.685277777777778,2026-01-25T01:42:07.442Z
sensor.testing_machine_elapsed_time,0.688888888888889,2026-01-25T01:42:20.271Z
sensor.testing_machine_elapsed_time,0.693611111111111,2026-01-25T01:42:37.444Z
sensor.testing_machine_elapsed_time,0.694444444444444,2026-01-25T01:42:40.277Z
sensor.testing_machine_elapsed_time,0.7,2026-01-25T01:43:00.301Z
sensor.testing_machine_elapsed_time,0.701944444444444,2026-01-25T01:43:07.446Z
sensor.testing_machine_elapsed_time,0.705555555555556,2026-01-25T01:43:20.345Z
sensor.testing_machine_elapsed_time,0.710277777777778,2026-01-25T01:43:37.447Z
sensor.testing_machine_elapsed_time,0.711111111111111,2026-01-25T01:43:40.269Z
sensor.testing_machine_elapsed_time,0.716666666666667,2026-01-25T01:44:00.293Z
sensor.testing_machine_elapsed_time,0.718611111111111,2026-01-25T01:44:07.447Z
sensor.testing_machine_elapsed_time,0.722222222222222,2026-01-25T01:44:20.055Z
sensor.testing_machine_elapsed_time,0.726944444444444,2026-01-25T01:44:37.448Z
sensor.testing_machine_elapsed_time,0.7275,2026-01-25T01:44:40.038Z
sensor.testing_machine_elapsed_time,0.733333333333333,2026-01-25T01:45:00.041Z
sensor.testing_machine_elapsed_time,0.735277777777778,2026-01-25T01:45:07.457Z
sensor.testing_machine_elapsed_time,0.738888888888889,2026-01-25T01:45:20.071Z
sensor.testing_machine_elapsed_time,0.743611111111111,2026-01-25T01:45:37.459Z
sensor.testing_machine_elapsed_time,0.744444444444444,2026-01-25T01:45:40.040Z
sensor.testing_machine_elapsed_time,0.75,2026-01-25T01:46:00.041Z
sensor.testing_machine_elapsed_time,0.751944444444444,2026-01-25T01:46:07.460Z
sensor.testing_machine_elapsed_time,0.755277777777778,2026-01-25T01:46:20.039Z
sensor.testing_machine_elapsed_time,0.760277777777778,2026-01-25T01:46:37.460Z
sensor.testing_machine_elapsed_time,0.761111111111111,2026-01-25T01:46:40.050Z
sensor.testing_machine_elapsed_time,0.766666666666667,2026-01-25T01:47:00.048Z
sensor.testing_machine_elapsed_time,0.768611111111111,2026-01-25T01:47:07.463Z
sensor.testing_machine_elapsed_time,0.771944444444444,2026-01-25T01:47:20.038Z
sensor.testing_machine_elapsed_time,0.776944444444444,2026-01-25T01:47:37.462Z
sensor.testing_machine_elapsed_time,0.7775,2026-01-25T01:47:40.039Z
sensor.testing_machine_elapsed_time,0.783333333333333,2026-01-25T01:48:00.061Z
sensor.testing_machine_elapsed_time,0.785277777777778,2026-01-25T01:48:07.462Z
sensor.testing_machine_elapsed_time,0.788888888888889,2026-01-25T01:48:20.044Z
sensor.testing_machine_elapsed_time,0.793611111111111,2026-01-25T01:48:37.463Z
sensor.testing_machine_elapsed_time,0.794166666666667,2026-01-25T01:48:40.039Z
sensor.testing_machine_elapsed_time,0.8,2026-01-25T01:49:00.041Z
sensor.testing_machine_elapsed_time,0.801944444444444,2026-01-25T01:49:07.464Z
sensor.testing_machine_elapsed_time,0.805555555555556,2026-01-25T01:49:20.052Z
sensor.testing_machine_elapsed_time,0.810277777777778,2026-01-25T01:49:37.465Z
sensor.testing_machine_elapsed_time,0.811111111111111,2026-01-25T01:49:40.044Z
sensor.testing_machine_elapsed_time,0.816666666666667,2026-01-25T01:50:00.392Z
sensor.testing_machine_elapsed_time,0.818611111111111,2026-01-25T01:50:07.466Z
sensor.testing_machine_elapsed_time,0.822222222222222,2026-01-25T01:50:20.287Z
sensor.testing_machine_elapsed_time,0.826944444444444,2026-01-25T01:50:37.466Z
sensor.testing_machine_elapsed_time,0.827777777777778,2026-01-25T01:50:40.292Z
sensor.testing_machine_elapsed_time,0.833333333333333,2026-01-25T01:51:00.304Z
sensor.testing_machine_elapsed_time,0.835277777777778,2026-01-25T01:51:07.467Z
sensor.testing_machine_elapsed_time,0.838888888888889,2026-01-25T01:51:20.280Z
sensor.testing_machine_elapsed_time,0.843611111111111,2026-01-25T01:51:37.469Z
sensor.testing_machine_elapsed_time,0.844444444444444,2026-01-25T01:51:40.295Z
sensor.testing_machine_elapsed_time,0.85,2026-01-25T01:52:00.309Z
sensor.testing_machine_elapsed_time,0.851944444444444,2026-01-25T01:52:07.469Z
sensor.testing_machine_elapsed_time,0.855555555555556,2026-01-25T01:52:20.279Z
sensor.testing_machine_elapsed_time,0.860277777777778,2026-01-25T01:52:37.469Z
sensor.testing_machine_elapsed_time,0.861111111111111,2026-01-25T01:52:40.271Z
sensor.testing_machine_elapsed_time,0.866666666666667,2026-01-25T01:53:00.321Z
sensor.testing_machine_elapsed_time,0.868611111111111,2026-01-25T01:53:07.471Z
sensor.testing_machine_elapsed_time,0.872222222222222,2026-01-25T01:53:20.277Z
sensor.testing_machine_elapsed_time,0.876944444444444,2026-01-25T01:53:37.471Z
sensor.testing_machine_elapsed_time,0.877777777777778,2026-01-25T01:53:40.366Z
sensor.testing_machine_elapsed_time,0.883333333333333,2026-01-25T01:54:00.351Z
sensor.testing_machine_elapsed_time,0.885277777777778,2026-01-25T01:54:07.473Z
sensor.testing_machine_elapsed_time,0.888888888888889,2026-01-25T01:54:20.289Z
sensor.testing_machine_elapsed_time,0.893611111111111,2026-01-25T01:54:37.474Z
sensor.testing_machine_elapsed_time,0.894444444444444,2026-01-25T01:54:40.273Z
sensor.testing_machine_elapsed_time,0.9,2026-01-25T01:55:00.052Z
sensor.testing_machine_elapsed_time,0.901944444444444,2026-01-25T01:55:07.474Z
sensor.testing_machine_elapsed_time,0.905555555555556,2026-01-25T01:55:20.051Z
sensor.testing_machine_elapsed_time,0.910277777777778,2026-01-25T01:55:37.476Z
sensor.testing_machine_elapsed_time,0.910833333333333,2026-01-25T01:55:40.039Z
sensor.testing_machine_elapsed_time,0.916666666666667,2026-01-25T01:56:00.042Z
sensor.testing_machine_elapsed_time,0.918611111111111,2026-01-25T01:56:07.476Z
sensor.testing_machine_elapsed_time,0.921944444444444,2026-01-25T01:56:20.039Z
sensor.testing_machine_elapsed_time,0.926944444444444,2026-01-25T01:56:37.477Z
sensor.testing_machine_elapsed_time,0.927777777777778,2026-01-25T01:56:40.055Z
sensor.testing_machine_elapsed_time,0.933333333333333,2026-01-25T01:57:00.043Z
sensor.testing_machine_elapsed_time,0.935277777777778,2026-01-25T01:57:07.478Z
sensor.testing_machine_elapsed_time,0.938611111111111,2026-01-25T01:57:20.039Z
sensor.testing_machine_elapsed_time,0.943611111111111,2026-01-25T01:57:37.479Z
sensor.testing_machine_elapsed_time,0.944444444444444,2026-01-25T01:57:40.057Z
sensor.testing_machine_elapsed_time,0.95,2026-01-25T01:58:00.043Z
sensor.testing_machine_elapsed_time,0.951944444444444,2026-01-25T01:58:07.480Z
sensor.testing_machine_elapsed_time,0.955555555555556,2026-01-25T01:58:20.042Z
sensor.testing_machine_elapsed_time,0.960277777777778,2026-01-25T01:58:37.481Z
sensor.testing_machine_elapsed_time,0.961111111111111,2026-01-25T01:58:40.042Z
sensor.testing_machine_elapsed_time,0.966666666666667,2026-01-25T01:59:00.061Z
sensor.testing_machine_elapsed_time,0.968611111111111,2026-01-25T01:59:07.481Z
sensor.testing_machine_elapsed_time,0.972222222222222,2026-01-25T01:59:20.042Z
sensor.testing_machine_elapsed_time,0.976944444444444,2026-01-25T01:59:37.483Z
sensor.testing_machine_elapsed_time,0.977777777777778,2026-01-25T01:59:40.039Z
sensor.testing_machine_elapsed_time,0.983333333333333,2026-01-25T02:00:00.062Z
sensor.testing_machine_elapsed_time,0.985277777777778,2026-01-25T02:00:07.484Z
sensor.testing_machine_elapsed_time,0.988888888888889,2026-01-25T02:00:20.044Z
sensor.testing_machine_elapsed_time,0.993611111111111,2026-01-25T02:00:37.485Z
sensor.testing_machine_elapsed_time,0.994444444444444,2026-01-25T02:00:40.040Z
sensor.testing_machine_elapsed_time,1.00194444444444,2026-01-25T02:01:07.488Z
sensor.testing_machine_elapsed_time,1.00555555555556,2026-01-25T02:01:20.058Z
sensor.testing_machine_elapsed_time,1.01027777777778,2026-01-25T02:01:37.490Z
sensor.testing_machine_elapsed_time,1.01111111111111,2026-01-25T02:01:40.042Z
sensor.testing_machine_elapsed_time,1.01666666666667,2026-01-25T02:02:00.047Z
sensor.testing_machine_elapsed_time,1.01861111111111,2026-01-25T02:02:07.490Z
sensor.testing_machine_elapsed_time,1.02222222222222,2026-01-25T02:02:20.042Z
sensor.testing_machine_elapsed_time,1.02694444444444,2026-01-25T02:02:37.492Z
sensor.testing_machine_elapsed_time,1.02777777777778,2026-01-25T02:02:40.059Z
sensor.testing_machine_elapsed_time,1.03333333333333,2026-01-25T02:03:00.049Z
sensor.testing_machine_elapsed_time,1.03527777777778,2026-01-25T02:03:07.500Z
sensor.testing_machine_elapsed_time,1.03888888888889,2026-01-25T02:03:20.046Z
sensor.testing_machine_elapsed_time,1.04361111111111,2026-01-25T02:03:37.494Z
sensor.testing_machine_elapsed_time,1.04444444444444,2026-01-25T02:03:40.043Z
sensor.testing_machine_elapsed_time,1.05,2026-01-25T02:04:00.079Z
sensor.testing_machine_elapsed_time,1.05194444444444,2026-01-25T02:04:07.495Z
sensor.testing_machine_elapsed_time,1.05555555555556,2026-01-25T02:04:20.041Z
sensor.testing_machine_elapsed_time,1.06027777777778,2026-01-25T02:04:37.496Z
sensor.testing_machine_elapsed_time,1.06111111111111,2026-01-25T02:04:40.049Z
sensor.testing_machine_elapsed_time,1.06666666666667,2026-01-25T02:05:00.048Z
sensor.testing_machine_elapsed_time,1.06861111111111,2026-01-25T02:05:07.499Z
sensor.testing_machine_elapsed_time,1.07222222222222,2026-01-25T02:05:20.093Z
sensor.testing_machine_elapsed_time,1.07694444444444,2026-01-25T02:05:37.498Z
sensor.testing_machine_elapsed_time,1.07777777777778,2026-01-25T02:05:40.054Z
sensor.testing_machine_elapsed_time,1.08333333333333,2026-01-25T02:06:00.048Z
sensor.testing_machine_elapsed_time,1.08527777777778,2026-01-25T02:06:07.500Z
sensor.testing_machine_elapsed_time,1.08888888888889,2026-01-25T02:06:20.043Z
sensor.testing_machine_elapsed_time,1.09361111111111,2026-01-25T02:06:37.500Z
sensor.testing_machine_elapsed_time,1.09444444444444,2026-01-25T02:06:40.059Z
sensor.testing_machine_elapsed_time,1.1,2026-01-25T02:07:00.051Z
sensor.testing_machine_elapsed_time,1.10194444444444,2026-01-25T02:07:07.501Z
sensor.testing_machine_elapsed_time,1.10555555555556,2026-01-25T02:07:20.049Z
sensor.testing_machine_elapsed_time,1.11027777777778,2026-01-25T02:07:37.501Z
sensor.testing_machine_elapsed_time,1.11111111111111,2026-01-25T02:07:40.078Z
sensor.testing_machine_elapsed_time,1.11666666666667,2026-01-25T02:08:00.055Z
